,label,id,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
1138,0,1212,2,0,99,98,10,116,8,0,166,383,394,1,0,87,2,1,56,0,6,27,17
1139,0,91,2,0,97,118,5,110,6,1,95,620,483,1,0,6,2,1,4,2,1,44,4
1140,0,1213,2,0,97,118,5,110,6,1,114,439,359,1,1,113,2,1,71,3,1,0,3
1141,0,92,2,0,97,118,5,30,2,5,166,752,261,1,0,76,2,1,51,0,9,46,15
1142,0,1214,2,0,23,142,2,116,8,0,166,966,363,1,0,33,2,1,18,0,0,0,13
1143,0,1215,2,0,97,118,5,59,8,1,14,218,191,1,0,71,2,1,47,0,0,0,23
1144,0,1216,2,0,23,142,2,116,8,0,166,139,151,1,0,27,2,1,18,0,0,0,13
1145,0,1217,2,0,173,104,4,116,8,0,166,1685,263,1,0,99,2,1,66,0,1,0,23
1146,0,1218,2,0,23,142,2,116,8,0,166,20,370,1,0,27,2,1,18,0,0,0,13
1147,0,1219,2,0,23,142,2,116,8,0,166,522,151,1,0,27,2,1,18,0,0,0,13
1148,0,1220,4,1,97,118,5,87,8,1,113,171,172,2,1,105,2,1,66,0,1,0,23
1149,0,93,2,0,169,138,2,116,8,0,166,388,346,1,0,74,2,1,50,2,13,0,9
1150,0,1221,2,0,23,142,2,116,8,0,166,514,370,1,0,32,2,1,18,0,0,0,13
1151,0,1222,2,1,145,88,10,116,8,0,166,877,488,1,1,50,2,1,37,2,25,32,5
1152,0,1223,2,0,23,142,2,116,8,0,166,1226,74,1,0,30,2,1,18,0,0,0,13
1153,0,1224,2,0,23,142,2,116,8,0,166,354,136,1,0,27,2,1,18,0,0,32,13
1154,0,1225,2,0,23,142,2,116,8,0,166,92,213,1,0,24,2,1,18,0,0,0,13
1155,0,1226,2,0,23,142,2,116,8,0,166,966,258,1,0,33,2,1,18,0,0,0,13
1156,0,1227,2,0,23,142,2,116,8,0,166,775,150,1,0,33,2,1,18,0,0,32,13
1157,1,1228,2,0,23,142,2,116,8,0,166,136,151,1,0,33,2,1,18,0,0,0,13
1158,0,1229,2,0,63,67,4,116,8,0,166,1146,10,1,0,52,1,2,38,2,1,32,5
1159,0,1230,2,0,97,118,5,48,1,1,166,339,331,1,0,130,2,1,77,3,12,38,10
1160,0,10,2,0,141,110,10,116,8,0,166,1569,225,1,0,41,2,1,29,0,16,25,21
1161,0,1231,2,0,50,123,4,116,8,0,166,254,250,1,0,100,0,0,66,0,1,0,23
1162,0,1232,2,0,23,142,2,116,8,0,166,1686,112,1,0,24,2,1,18,0,0,0,13
1163,0,1233,2,0,23,142,2,116,8,0,166,32,258,1,0,24,2,1,18,0,0,0,13
1164,0,1234,2,0,23,142,2,116,8,0,166,1246,258,1,0,31,2,1,18,0,0,0,13
1165,1,94,2,0,23,142,2,116,8,0,166,744,63,1,0,33,2,1,18,0,0,0,13
1166,0,1235,2,1,145,88,10,116,8,0,166,1173,449,1,0,55,2,1,37,2,25,0,5
1167,0,1236,1,0,147,46,5,116,8,0,184,663,68,0,0,100,0,0,66,0,1,66,23
1168,0,1237,2,0,97,118,5,121,10,1,166,673,92,1,0,130,2,1,77,3,12,38,10
1169,0,1238,1,0,119,70,5,116,8,0,66,1474,273,0,0,138,2,1,81,3,7,0,3
1170,1,1239,2,0,54,146,10,116,8,0,166,204,34,1,0,102,2,1,66,0,1,0,23
1171,1,1240,2,0,23,142,2,116,8,0,166,726,187,1,0,30,2,1,18,0,0,0,13
1172,0,1241,2,1,64,10,10,116,8,0,166,1409,357,1,0,36,2,1,23,3,7,26,3
1173,0,1242,2,1,145,88,10,116,8,0,166,633,114,1,0,55,2,1,37,2,25,0,5
1174,0,1243,2,1,155,93,4,116,8,0,166,585,270,1,1,110,2,1,47,0,0,0,23
1175,0,1244,4,1,97,118,5,36,8,1,6,1386,449,2,2,134,2,1,79,3,0,18,21
1176,0,1245,2,0,23,142,2,116,8,0,166,1054,120,1,0,33,2,1,18,0,0,32,13
1177,1,1246,2,0,93,49,10,116,8,0,166,1229,167,1,0,39,2,1,27,3,1,58,3
1178,0,1247,1,0,95,118,5,116,8,0,189,345,113,0,0,139,2,1,81,3,7,54,3
1179,0,1248,2,1,172,79,0,116,8,0,166,436,63,1,0,71,2,1,47,0,0,0,23
1180,0,1249,2,0,60,120,4,116,8,0,166,550,271,1,0,105,2,1,66,0,1,0,23
1181,0,1250,2,0,23,142,2,116,8,0,166,674,187,1,0,33,2,1,18,0,0,32,13
1182,0,95,2,0,23,142,2,116,8,0,166,202,121,1,1,30,2,1,18,0,0,32,13
1183,1,1251,2,0,23,142,2,116,8,0,166,737,230,1,1,32,2,1,18,0,0,32,13
1184,1,1252,1,0,95,118,5,116,8,0,33,117,396,0,0,132,2,1,75,3,9,68,22
1185,0,1253,2,0,23,142,2,116,8,0,166,207,112,1,0,32,2,1,18,0,0,0,13
1186,0,1254,2,0,60,120,4,116,8,0,166,1062,419,1,0,105,2,1,66,0,1,0,23
1187,0,1255,2,0,1,1,8,116,8,0,166,1532,208,1,0,71,2,1,47,0,0,0,23
1188,0,1256,2,1,145,88,10,116,8,0,166,766,258,1,0,24,2,1,18,0,0,0,13
1189,0,1257,2,0,97,118,5,121,10,1,166,1389,326,1,0,78,2,1,53,3,15,1,10
1190,0,1258,2,0,23,142,2,116,8,0,166,1349,213,1,0,28,2,1,18,0,0,32,13
1191,0,1259,2,0,23,142,2,116,8,0,166,1173,40,1,0,31,2,1,18,0,0,0,13
1192,1,96,2,1,145,88,10,116,8,0,166,405,370,1,0,55,2,1,37,2,25,0,5
1193,0,1260,2,0,69,23,10,116,8,0,166,1679,276,1,0,32,2,1,18,0,0,32,13
1194,0,1261,2,0,36,35,10,116,8,0,166,1672,102,1,0,97,1,2,65,2,1,12,3
1195,0,1262,2,0,42,15,3,116,8,0,166,83,78,1,0,71,2,1,47,0,0,0,23
1196,0,1263,2,0,63,67,4,116,8,0,166,1562,29,1,0,72,1,2,48,2,1,0,5
1197,0,1264,2,0,23,142,2,116,8,0,166,793,449,1,0,29,2,1,18,0,0,31,13
1198,0,1265,2,0,0,54,10,116,8,0,166,1636,447,1,0,110,2,1,47,0,0,36,23
1199,0,1266,2,0,163,52,10,116,8,0,166,950,196,1,0,71,2,1,47,0,0,0,23
1200,0,1267,2,0,40,92,10,116,8,0,166,1565,74,1,0,75,1,2,50,2,13,9,9
1201,0,1268,4,1,97,118,5,108,8,1,145,483,132,2,0,20,2,1,14,3,13,0,1
1202,1,1269,2,1,105,72,3,116,8,0,166,1270,138,1,0,71,2,1,47,0,0,0,23
1203,0,1270,2,0,23,142,2,116,8,0,166,242,85,1,0,30,2,1,18,0,0,0,13
1204,0,1271,2,0,23,142,2,116,8,0,166,93,359,1,1,26,2,1,18,0,0,32,13
1205,0,1272,2,0,50,123,4,116,8,0,166,587,151,1,0,105,2,1,66,0,1,35,23
1206,1,1273,2,0,23,142,2,116,8,0,166,1074,488,1,1,31,2,1,18,0,0,0,13
1207,0,1274,2,0,136,109,10,116,8,0,166,175,251,1,0,110,2,1,47,0,0,0,23
1208,0,1275,2,0,23,142,2,116,8,0,166,1686,370,1,0,24,2,1,18,0,0,0,13
1209,1,1276,2,1,150,73,10,116,8,0,166,1007,258,1,0,27,2,1,18,0,0,0,13
1210,0,1277,2,1,64,10,10,116,8,0,166,1633,258,1,0,102,2,1,66,0,1,29,23
1211,0,1278,2,0,100,30,7,116,8,0,166,1499,86,1,0,15,2,1,9,3,15,3,10
1212,1,1279,2,0,23,142,2,116,8,0,166,479,34,1,0,26,2,1,18,0,0,32,13
1213,1,1280,1,0,95,118,5,116,8,0,119,702,396,0,0,125,2,1,75,3,9,68,22
1214,0,1281,2,0,23,142,2,116,8,0,166,68,258,1,0,32,2,1,18,0,0,0,13
1215,0,1282,2,0,23,142,2,116,8,0,166,184,370,1,0,27,2,1,18,0,0,0,13
1216,0,1283,2,0,23,142,2,116,8,0,166,1652,63,1,0,27,2,1,18,0,0,32,13
1217,0,1284,2,0,97,118,5,48,1,1,166,628,23,1,0,130,2,1,77,3,12,38,10
1218,1,1285,2,0,60,120,4,116,8,0,166,340,283,1,0,102,2,1,66,0,1,0,23
1219,0,1286,2,0,60,120,4,116,8,0,166,928,465,1,0,105,2,1,66,0,1,0,23
1220,1,1287,2,0,23,142,2,116,8,0,166,1436,151,1,0,27,2,1,18,0,0,32,13
1221,0,1288,4,1,97,118,5,122,8,1,139,322,461,2,0,134,2,1,79,3,0,0,21
1222,1,1289,2,0,23,142,2,116,8,0,166,1155,258,1,0,27,2,1,18,0,0,32,13
1223,0,1290,2,0,23,142,2,116,8,0,166,1696,112,1,0,26,2,1,18,0,0,0,13
1224,0,1291,2,0,60,120,4,116,8,0,166,846,457,1,0,99,2,1,66,0,1,0,23
1225,0,1292,2,0,23,142,2,116,8,0,166,820,264,1,1,28,2,1,18,0,0,0,13
1226,0,1293,2,0,97,118,5,121,10,1,166,1220,326,1,0,130,2,1,77,3,12,38,10
1227,0,1294,2,0,23,142,2,116,8,0,166,781,419,1,0,32,2,1,18,0,0,32,13
1228,0,1295,2,0,97,118,5,121,10,1,166,680,343,1,0,130,2,1,77,3,12,38,10
1229,0,1296,2,0,63,67,4,116,8,0,166,1623,54,1,0,52,1,2,38,2,1,0,5
1230,0,1297,1,0,95,118,5,116,8,0,189,95,113,0,0,138,2,1,81,3,7,54,3
1231,0,1298,2,0,97,118,5,58,1,4,39,548,227,1,2,24,2,1,18,0,0,0,13
1232,0,97,2,0,23,142,2,116,8,0,166,1250,151,1,0,28,2,1,18,0,0,0,13
1233,0,1299,2,0,23,142,2,116,8,0,166,536,34,1,0,31,2,1,18,0,0,32,13
1234,1,1300,2,1,145,88,10,116,8,0,166,769,458,1,0,55,2,1,37,2,25,0,5
1235,0,1301,2,1,10,128,10,116,8,0,166,840,483,1,0,37,2,1,24,3,1,0,3
1236,0,1302,2,0,23,142,2,116,8,0,166,766,292,1,0,29,2,1,18,0,0,0,13
1237,0,1303,2,0,60,120,4,116,8,0,166,531,393,1,0,99,2,1,66,0,1,0,23
1238,1,1304,2,1,16,5,10,116,8,0,166,1195,419,1,0,83,2,1,23,3,7,25,3
1239,1,1305,2,0,145,88,10,116,8,0,166,878,63,1,0,60,2,1,42,2,1,0,4
1240,0,1306,2,0,97,118,5,41,18,1,166,631,289,1,0,130,2,1,77,3,12,38,10
1241,0,1307,2,0,23,142,2,116,8,0,166,1615,258,1,0,26,2,1,18,0,0,0,13
1242,0,1308,2,0,97,118,5,48,1,1,166,1345,322,1,0,130,2,1,77,3,12,38,10
1243,1,1309,2,0,63,67,4,116,8,0,166,614,475,1,0,52,1,2,38,2,1,31,5
1244,0,1310,2,0,23,142,2,116,8,0,166,382,408,1,0,29,2,1,18,0,0,32,13
1245,0,1311,2,0,97,118,5,110,6,1,166,1387,63,1,0,113,2,1,71,3,1,0,3
1246,1,1312,2,0,23,142,2,116,8,0,166,1429,230,1,1,30,2,1,18,0,0,0,13
1247,1,1313,2,0,23,142,2,116,8,0,166,730,327,1,0,28,2,1,18,0,0,31,13
1248,1,1314,2,1,16,5,10,116,8,0,166,151,225,1,0,36,2,1,23,3,7,25,3
1249,1,1315,2,0,23,142,2,116,8,0,166,1020,67,1,0,29,2,1,18,0,0,0,13
1250,0,1316,2,0,97,118,5,32,1,1,166,611,213,1,0,7,2,1,5,3,4,0,3
1251,0,98,2,1,150,73,10,116,8,0,166,1506,483,1,0,99,2,1,66,0,1,0,23
1252,0,1317,2,0,23,142,2,116,8,0,166,897,43,1,0,24,2,1,18,0,0,31,13
1253,0,1318,2,1,43,22,6,116,8,0,166,220,270,1,1,71,2,1,47,0,0,12,23
1254,0,1319,4,1,97,118,5,97,8,1,62,799,461,2,0,126,2,1,76,0,6,36,15
1255,0,1320,2,0,97,118,5,109,1,4,75,477,60,1,0,33,2,1,18,0,0,0,13
1256,0,1321,2,0,97,118,5,110,6,1,166,718,458,1,0,113,2,1,71,3,1,0,3
1257,0,1322,2,0,23,142,2,116,8,0,166,1607,146,1,0,33,2,1,18,0,0,0,13
1258,0,1323,2,0,97,118,5,110,6,1,166,1509,63,1,0,12,2,1,6,2,1,0,4
1259,0,1324,2,0,23,142,2,116,8,0,166,611,154,1,0,31,2,1,18,0,0,0,13
1260,0,1325,2,0,56,103,10,116,8,0,166,1353,125,1,0,82,2,1,55,0,21,28,8
1261,0,1326,2,0,23,142,2,116,8,0,166,719,303,1,0,26,2,1,18,0,0,32,13
1262,0,1327,2,1,172,79,0,116,8,0,166,884,63,1,0,71,2,1,47,0,0,0,23
1263,0,1328,1,0,62,74,5,116,8,0,128,101,2,0,0,44,2,1,30,3,4,29,3
1264,0,1329,2,0,23,142,2,116,8,0,166,298,151,1,0,26,2,1,18,0,0,32,13
1265,1,1330,2,0,169,138,2,116,8,0,166,434,276,1,0,75,1,2,50,2,13,60,9
1266,0,1331,2,0,97,118,5,121,10,1,166,1284,326,1,0,108,2,1,68,3,6,8,10
1267,0,1332,2,1,170,121,10,116,8,0,166,1367,260,1,0,71,2,1,47,0,0,0,23
1268,0,1333,2,0,23,142,2,116,8,0,166,432,244,1,0,27,2,1,18,0,0,31,13
1269,0,1334,2,0,23,142,2,116,8,0,166,1371,303,1,0,29,2,1,18,0,0,32,13
1270,0,99,1,0,76,28,5,116,8,0,64,721,356,0,0,77,1,1,52,3,15,1,10
1271,0,1,2,0,23,142,2,116,8,0,166,489,114,1,0,30,2,1,18,0,0,32,13
1272,0,1335,2,0,60,120,4,116,8,0,166,1481,74,1,0,105,2,1,66,0,1,0,23
1273,1,1336,2,0,23,142,2,116,8,0,166,756,63,1,0,32,2,1,18,0,0,0,13
1274,0,1337,2,0,97,118,5,59,8,1,19,907,404,1,0,110,2,1,47,0,0,0,23
1275,0,1338,2,0,1,1,8,116,8,0,166,1029,114,1,0,71,2,1,47,0,0,0,23
1276,0,1339,2,0,97,118,5,48,1,1,166,784,186,1,0,110,2,1,47,0,0,47,23
1277,0,1340,1,0,81,39,5,116,8,0,225,1557,395,0,0,34,2,1,20,3,12,30,14
1278,0,100,1,0,164,6,5,116,8,0,78,1301,2,0,0,89,1,1,58,0,18,36,11
1279,0,1341,2,0,97,118,5,121,10,1,166,1525,441,1,0,108,2,1,68,3,6,0,10
1280,0,1342,2,0,23,142,2,116,8,0,166,1320,147,1,0,26,2,1,18,0,0,0,13
1281,0,1343,2,0,97,118,5,121,10,1,166,3,92,1,0,130,2,1,77,3,12,38,10
1282,0,1344,2,0,97,118,5,110,6,1,226,1642,225,1,0,9,2,1,6,2,1,0,4
1283,0,11,2,0,97,118,5,6,4,7,166,349,63,1,0,110,2,1,47,0,0,0,23
1284,0,1345,2,1,96,44,10,116,8,0,166,1664,153,1,0,79,2,1,49,0,21,28,8
1285,0,1346,2,1,64,10,10,116,8,0,166,273,258,1,0,105,2,1,66,0,1,30,23
1286,0,1347,2,0,23,142,2,116,8,0,166,1051,370,1,0,33,2,1,18,0,0,0,13
1287,0,1348,2,0,23,142,2,116,8,0,166,92,60,1,0,32,2,1,18,0,0,0,13
1288,1,1349,2,0,36,35,10,116,8,0,166,1555,357,1,0,97,1,2,65,2,1,0,3
1289,0,1350,2,0,23,142,2,116,8,0,166,318,258,1,0,31,2,1,18,0,0,32,13
1290,1,101,2,1,43,22,6,116,8,0,166,760,270,1,1,110,2,1,47,0,0,0,23
1291,0,1351,2,1,78,38,4,116,8,0,166,179,270,1,1,71,2,1,47,0,0,0,23
1292,0,1352,4,1,97,118,5,98,8,1,237,1188,479,2,0,134,2,1,79,3,0,0,21
1293,0,1353,1,0,94,53,5,116,8,0,232,39,33,0,0,74,2,1,50,2,13,0,9
1294,0,102,2,0,60,120,4,116,8,0,166,605,419,1,0,105,2,1,66,0,1,0,23
1295,0,1354,2,0,23,142,2,116,8,0,166,572,359,1,1,31,2,1,18,0,0,32,13
1296,0,1355,2,0,41,100,4,116,8,0,166,956,314,1,0,115,2,1,28,0,19,10,19
1297,0,103,2,0,60,120,4,116,8,0,166,1572,419,1,0,105,2,1,66,0,1,0,23
1298,0,1356,2,0,23,142,2,116,8,0,166,1544,154,1,0,27,2,1,18,0,0,32,13
1299,0,1357,2,1,6,40,10,116,8,0,166,376,419,1,0,60,2,1,42,2,1,0,4
1300,0,1358,2,1,47,21,10,116,8,0,166,12,187,1,0,33,2,1,18,0,0,0,13
1301,0,1359,2,0,97,118,5,48,1,1,166,1668,106,1,0,110,2,1,47,0,0,0,23
1302,0,1360,2,0,60,120,4,116,8,0,166,610,419,1,0,99,2,1,66,0,1,0,23
1303,0,104,2,1,150,73,10,116,8,0,166,600,368,1,0,102,2,1,66,0,1,0,23
1304,0,1361,2,0,151,127,2,116,8,0,166,467,110,1,0,131,2,1,78,3,12,38,10
1305,0,1362,2,0,97,118,5,41,18,1,166,1087,99,1,0,130,2,1,77,3,12,38,10
1306,1,105,2,0,163,52,10,116,8,0,166,819,258,1,0,71,2,1,47,0,0,0,23
1307,0,1363,2,0,60,120,4,116,8,0,166,485,74,1,0,99,2,1,66,0,1,0,23
1308,0,1364,2,0,60,120,4,116,8,0,166,1211,51,1,0,105,2,1,66,0,1,0,23
1309,0,1365,4,1,97,118,5,65,8,5,40,987,461,2,2,134,2,1,79,3,0,0,21
1310,0,1366,2,0,97,118,5,121,10,1,166,1528,326,1,0,130,2,1,77,3,12,38,10
1311,1,1367,2,1,135,73,10,116,8,0,166,962,5,1,0,103,0,0,66,0,1,0,23
1312,0,1368,2,0,52,56,2,116,8,0,166,1064,439,1,1,61,2,1,43,3,1,0,3
1313,1,1369,2,1,145,88,10,116,8,0,166,1044,258,1,0,27,2,1,18,0,0,0,13
1314,0,1370,2,1,16,5,10,116,8,0,166,1449,147,1,0,113,2,1,71,3,1,0,3
1315,0,1371,2,0,97,118,5,121,10,1,166,791,287,1,0,78,2,1,53,3,15,1,10
1316,0,1372,2,0,97,118,5,67,1,1,150,26,226,1,0,110,2,1,47,0,0,0,23
1317,0,1373,2,0,23,142,2,116,8,0,166,803,419,1,0,27,2,1,18,0,0,0,13
1318,0,1374,2,1,96,44,10,116,8,0,166,1406,317,1,0,83,2,1,23,3,7,28,3
1319,0,1375,2,0,1,1,8,116,8,0,166,1729,122,1,0,110,2,1,47,0,0,61,23
1320,1,1376,2,0,23,142,2,116,8,0,166,1358,482,1,0,28,2,1,18,0,0,32,13
1321,0,1377,2,0,23,142,2,116,8,0,166,1074,414,1,0,24,2,1,18,0,0,0,13
1322,1,1378,2,0,23,142,2,116,8,0,166,965,406,1,0,33,2,1,18,0,0,0,13
1323,0,1379,2,1,155,93,4,116,8,0,166,246,270,1,1,110,2,1,47,0,0,0,23
1324,1,106,2,1,145,88,10,116,8,0,166,1628,260,1,0,55,2,1,37,2,25,32,5
1325,0,1380,2,0,106,67,4,116,8,0,166,1452,120,1,0,51,1,2,38,2,1,0,5
1326,0,1381,2,1,46,21,2,116,8,0,166,963,63,1,0,27,2,1,18,0,0,31,13
1327,0,1382,1,0,80,118,5,116,8,0,7,682,373,0,0,134,2,1,79,3,0,0,21
1328,0,1383,2,1,47,21,10,116,8,0,166,862,151,1,0,29,2,1,18,0,0,31,13
1329,0,1384,1,0,121,97,5,116,8,0,213,544,453,0,0,134,2,1,79,3,0,36,21
1330,0,1385,2,0,99,98,10,116,8,0,166,11,413,1,0,36,2,1,23,3,7,0,3
1331,0,1386,2,0,60,120,4,116,8,0,166,122,424,1,0,105,2,1,66,0,1,0,23
1332,0,1387,2,0,60,120,4,116,8,0,166,711,470,1,0,102,2,1,66,0,1,0,23
1333,0,1388,2,0,23,142,2,116,8,0,166,913,193,1,0,28,2,1,18,0,0,0,13
1334,1,1389,2,1,145,88,10,116,8,0,166,1423,250,1,0,55,2,1,37,2,25,0,5
1335,0,1390,2,0,97,118,5,41,18,1,166,1655,476,1,0,108,2,1,68,3,6,0,10
1336,0,107,2,0,97,118,5,15,8,1,166,1395,383,1,0,110,2,1,47,0,0,62,23
1337,0,1391,2,1,150,73,10,116,8,0,166,1728,151,1,0,102,2,1,66,0,1,0,23
1338,0,1392,2,0,23,142,2,116,8,0,166,634,313,1,0,26,2,1,18,0,0,31,13
1339,0,1393,2,0,1,1,8,116,8,0,166,1337,460,1,0,71,2,1,47,0,0,0,23
1340,0,1394,2,0,97,118,5,80,18,1,166,73,326,1,0,120,2,1,69,0,17,64,7
1341,0,1395,2,0,23,142,2,116,8,0,166,864,47,1,0,29,2,1,18,0,0,32,13
1342,0,1396,2,0,23,142,2,116,8,0,166,868,258,1,0,29,2,1,18,0,0,32,13
1343,0,1397,2,0,23,142,2,116,8,0,166,78,112,1,0,24,2,1,18,0,0,0,13
1344,1,1398,2,0,23,142,2,116,8,0,166,1055,178,1,1,30,2,1,18,0,0,0,13
1345,1,1399,2,0,23,142,2,116,8,0,166,271,120,1,0,27,2,1,18,0,0,32,13
1346,0,1400,2,0,60,120,4,116,8,0,166,605,419,1,0,99,2,1,66,0,1,0,23
1347,1,1401,2,0,23,142,2,116,8,0,166,1356,258,1,0,31,2,1,18,0,0,0,13
1348,0,1402,2,0,97,118,5,121,10,1,166,654,326,1,0,130,2,1,77,3,12,38,10
1349,0,1403,2,0,1,1,8,116,8,0,166,955,220,1,0,71,2,1,47,0,0,0,23
1350,1,1404,2,0,97,118,5,27,1,1,85,412,436,1,0,115,2,1,28,0,19,10,19
1351,0,1405,2,0,60,120,4,116,8,0,166,27,235,1,0,99,2,1,66,0,1,0,23
1352,0,1406,2,1,150,73,10,116,8,0,166,1357,374,1,0,43,2,1,32,2,1,0,2
1353,0,1407,2,1,13,136,10,116,8,0,166,295,76,1,0,110,2,1,47,0,0,0,23
1354,0,1408,2,0,23,142,2,116,8,0,166,287,258,1,0,30,2,1,18,0,0,31,13
1355,1,1409,2,0,23,142,2,116,8,0,166,633,226,1,0,30,2,1,18,0,0,0,13
1356,0,1410,2,0,1,1,8,116,8,0,166,1107,358,1,0,71,2,1,47,0,0,0,23
1357,1,1411,2,0,169,138,2,116,8,0,166,1554,456,1,0,74,2,1,50,2,13,0,9
1358,0,1412,2,1,139,111,3,116,8,0,166,906,376,1,0,110,2,1,47,0,0,41,23
1359,0,1413,2,0,97,118,5,6,4,7,166,469,32,1,1,110,2,1,47,0,0,12,23
1360,0,1414,2,0,41,100,4,116,8,0,166,1018,65,1,0,71,2,1,47,0,0,0,23
1361,0,1415,2,1,6,40,10,116,8,0,166,618,70,1,0,80,2,1,49,0,21,29,8
1362,0,1416,1,0,95,118,5,116,8,0,8,720,396,0,0,132,2,1,75,3,9,68,22
1363,0,1417,2,1,145,88,10,116,8,0,166,1379,258,1,0,31,2,1,18,0,0,0,13
1364,0,108,2,0,23,142,2,116,8,0,166,1044,147,1,0,26,2,1,18,0,0,0,13
1365,0,1418,2,0,163,52,10,116,8,0,166,188,151,1,0,110,2,1,47,0,0,61,23
1366,0,1419,2,1,66,13,10,116,8,0,166,922,413,1,0,41,2,1,29,0,16,30,21
1367,0,1420,2,0,23,142,2,116,8,0,166,1333,112,1,0,26,2,1,18,0,0,0,13
1368,0,1421,2,0,97,118,5,121,10,1,166,1078,289,1,0,130,2,1,77,3,12,38,10
1369,0,1422,2,0,98,124,4,116,8,0,166,1749,249,1,0,86,2,1,56,0,6,0,17
1370,0,1423,2,0,23,142,2,116,8,0,166,1148,258,1,0,30,2,1,18,0,0,32,13
1371,0,109,2,0,97,118,5,121,10,1,166,1038,289,1,0,130,2,1,77,3,12,38,10
1372,1,1424,2,0,97,118,5,81,1,7,166,408,84,1,0,112,2,1,71,3,1,0,3
1373,0,1425,2,1,150,73,10,116,8,0,166,1675,258,1,0,26,2,1,18,0,0,32,13
1374,0,1426,4,1,97,118,5,74,8,1,162,308,461,2,0,134,2,1,79,3,0,0,21
1375,0,1427,2,0,23,142,2,116,8,0,166,1671,475,1,0,32,2,1,18,0,0,32,13
1376,0,1428,2,0,1,1,8,116,8,0,166,1381,358,1,0,71,2,1,47,0,0,0,23
1377,0,1429,2,0,23,142,2,116,8,0,166,350,363,1,0,30,2,1,18,0,0,31,13
1378,0,1430,2,0,23,142,2,116,8,0,166,675,225,1,0,29,2,1,18,0,0,0,13
1379,0,1431,2,0,97,118,5,80,18,1,166,137,326,1,0,119,2,1,69,0,17,64,7
1380,0,1432,2,1,150,73,10,116,8,0,166,285,466,1,0,33,2,1,18,0,0,32,13
1381,0,1433,2,0,23,142,2,116,8,0,166,115,258,1,0,27,2,1,18,0,0,32,13
1382,0,1434,2,0,23,142,2,116,8,0,166,387,34,1,0,28,2,1,18,0,0,0,13
1383,0,1435,2,0,63,67,4,116,8,0,166,520,363,1,0,52,1,2,38,2,1,32,5
1384,1,1436,2,0,116,65,10,116,8,0,166,1091,280,1,0,102,2,1,66,0,1,0,23
1385,1,1437,2,0,97,118,5,121,10,1,166,176,287,1,0,130,2,1,77,3,12,38,10
1386,0,1438,2,0,60,120,4,116,8,0,166,1235,419,1,0,102,2,1,66,0,1,0,23
1387,0,1439,2,0,23,142,2,116,8,0,166,1681,63,1,0,30,2,1,18,0,0,0,13
1388,1,1440,2,0,23,142,2,116,8,0,166,635,112,1,0,26,2,1,18,0,0,0,13
1389,0,1441,4,1,97,118,5,14,8,1,20,677,461,2,0,66,2,1,26,3,0,14,0
1390,0,110,2,0,23,142,2,116,8,0,166,518,136,1,0,33,2,1,18,0,0,0,13
1391,0,1442,2,0,23,142,2,116,8,0,166,74,226,1,0,33,2,1,18,0,0,31,13
1392,0,1443,2,0,1,1,8,116,8,0,166,1704,419,1,0,71,2,1,47,0,0,0,23
1393,1,1444,2,0,74,67,4,116,8,0,166,301,368,1,0,73,1,2,48,2,1,0,5
1394,0,1445,2,0,23,142,2,116,8,0,166,1503,112,1,0,32,2,1,18,0,0,0,13
1395,0,1446,2,1,150,73,10,116,8,0,166,1662,213,1,0,49,2,1,36,2,1,32,5
1396,0,1447,2,0,23,142,2,116,8,0,166,292,449,1,0,33,2,1,18,0,0,0,13
1397,0,1448,2,0,97,118,5,41,18,1,166,1574,469,1,0,78,2,1,53,3,15,1,10
1398,1,1449,2,0,97,118,5,110,6,1,183,1308,82,1,0,6,2,1,4,2,1,44,4
1399,1,1450,2,0,97,118,5,110,6,1,166,1234,151,1,0,113,2,1,71,3,1,0,3
1400,0,1451,2,0,23,142,2,116,8,0,166,1429,258,1,0,32,2,1,18,0,0,0,13
1401,0,1452,2,0,97,118,5,48,1,1,166,250,124,1,0,130,2,1,77,3,12,38,10
1402,0,1453,2,0,23,142,2,116,8,0,166,1396,213,1,0,32,2,1,18,0,0,31,13
1403,1,1454,2,1,83,113,4,116,8,0,166,604,270,1,1,110,2,1,47,0,0,12,23
1404,1,1455,2,0,23,142,2,116,8,0,166,32,151,1,0,30,2,1,18,0,0,0,13
1405,0,111,2,0,23,142,2,116,8,0,166,867,123,1,1,27,2,1,18,0,0,32,13
1406,0,1456,2,0,97,118,5,118,5,1,130,1490,422,1,0,121,2,1,72,1,5,52,12
1407,0,1457,2,1,152,95,4,116,8,0,166,1521,357,1,0,36,2,1,23,3,7,28,3
1408,1,1458,2,0,23,142,2,116,8,0,166,1364,112,1,0,24,2,1,18,0,0,0,13
1409,0,1459,2,0,23,142,2,116,8,0,166,632,63,1,0,24,2,1,18,0,0,0,13
1410,0,1460,2,0,97,118,5,101,1,1,187,4,181,1,0,104,1,2,66,0,1,0,23
1411,1,1461,2,1,145,88,10,116,8,0,166,796,8,1,0,55,2,1,37,2,25,0,5
1412,0,1462,2,0,97,118,5,82,14,1,166,15,110,1,0,130,2,1,77,3,12,38,10
1413,0,1463,2,0,28,139,4,116,8,0,166,371,258,1,0,102,2,1,66,0,1,0,23
