,label,id,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
1032,0,1116,2,0,123,13,10,116,8,0,166,588,419,1,0,105,2,1,66,0,1,0,23
1288,1,1349,2,0,36,35,10,116,8,0,166,1555,357,1,0,97,1,2,65,2,1,0,3
1955,0,1961,1,0,140,118,5,116,8,0,25,441,231,0,0,143,2,1,80,2,7,0,3
874,0,969,2,0,97,118,5,60,1,4,125,627,119,1,0,130,2,1,77,3,12,38,10
1055,0,1138,2,0,97,118,5,121,10,1,166,81,92,1,0,108,2,1,68,3,6,7,10
1651,0,1678,2,1,145,88,10,116,8,0,166,1456,258,1,0,24,2,1,18,0,0,0,13
641,0,755,2,0,112,98,10,116,8,0,166,650,226,1,0,79,2,1,49,0,21,0,8
434,0,561,2,0,23,142,2,116,8,0,166,574,408,1,0,28,2,1,18,0,0,0,13
687,0,799,4,1,97,118,5,98,8,1,35,1639,452,2,0,134,2,1,79,3,0,0,21
1530,0,119,2,0,97,118,5,113,18,1,166,1180,241,1,0,92,2,1,61,3,6,7,10
1736,0,1759,2,0,60,120,4,116,8,0,166,224,141,1,0,102,2,1,66,0,1,0,23
1845,0,1862,2,0,23,142,2,116,8,0,166,87,151,1,0,31,2,1,18,0,0,31,13
1875,0,1888,2,0,97,118,5,6,4,7,166,690,359,1,1,71,2,1,47,0,0,44,23
1409,0,1459,2,0,23,142,2,116,8,0,166,632,63,1,0,24,2,1,18,0,0,0,13
1492,0,1537,2,0,60,120,4,116,8,0,166,931,297,1,0,99,2,1,66,0,1,0,23
1690,0,1714,2,0,23,142,2,116,8,0,166,1014,408,1,0,31,2,1,18,0,0,0,13
919,0,1010,2,0,23,142,2,116,8,0,166,816,112,1,0,33,2,1,18,0,0,0,13
562,0,679,2,0,97,118,5,56,1,4,26,1577,313,1,2,32,2,1,18,0,0,0,13
1318,0,1374,2,1,96,44,10,116,8,0,166,1406,317,1,0,83,2,1,23,3,7,28,3
534,0,652,2,0,23,142,2,116,8,0,166,1593,258,1,0,26,2,1,18,0,0,0,13
399,0,4,2,0,23,142,2,116,8,0,166,1687,419,1,0,26,2,1,18,0,0,32,13
414,0,541,2,0,97,118,5,94,1,7,159,899,63,1,1,0,2,1,0,3,27,0,1
1129,0,1203,2,0,97,118,5,110,6,1,144,1033,491,1,0,113,2,1,71,3,1,0,3
940,0,1031,2,0,60,120,4,116,8,0,166,1184,419,1,0,102,2,1,66,0,1,0,23
203,0,347,2,0,23,142,2,116,8,0,166,640,258,1,0,30,2,1,18,0,0,32,13
1867,0,1881,2,0,97,118,5,6,4,7,166,391,258,1,0,71,2,1,47,0,0,0,23
467,0,6,2,0,163,52,10,116,8,0,166,1037,258,1,0,71,2,1,47,0,0,61,23
676,0,788,1,0,115,10,5,116,8,0,185,147,307,0,0,44,2,1,30,3,4,28,3
137,0,285,2,0,129,130,2,116,8,0,166,679,328,1,0,15,2,1,9,3,15,3,10
1549,0,1587,2,0,23,142,2,116,8,0,166,918,412,1,0,26,2,1,18,0,0,0,13
1089,0,1165,2,0,23,142,2,116,8,0,166,1552,74,1,0,31,2,1,18,0,0,32,13
1444,0,1494,2,0,97,118,5,79,17,5,166,1,160,1,0,119,2,1,69,0,17,63,7
1777,0,1798,2,0,63,67,4,116,8,0,166,256,151,1,0,52,1,2,38,2,1,0,5
1369,0,1422,2,0,98,124,4,116,8,0,166,1749,249,1,0,86,2,1,56,0,6,0,17
842,0,69,2,1,16,5,10,116,8,0,166,1223,24,1,0,112,2,1,71,3,1,39,3
955,0,1045,2,1,88,85,10,116,8,0,166,54,258,1,0,71,2,1,47,0,0,0,23
494,0,613,2,0,60,120,4,116,8,0,166,1217,382,1,0,99,2,1,66,0,1,0,23
1371,0,109,2,0,97,118,5,121,10,1,166,1038,289,1,0,130,2,1,77,3,12,38,10
709,0,820,2,0,97,118,5,115,1,1,228,1112,250,1,0,42,2,1,31,2,1,0,0
675,0,787,2,0,90,112,8,116,8,0,166,732,258,1,0,71,2,1,47,0,0,0,23
1270,0,99,1,0,76,28,5,116,8,0,64,721,356,0,0,77,1,1,52,3,15,1,10
425,0,552,2,0,97,118,5,121,10,1,166,1369,127,1,0,108,2,1,68,3,6,7,10
693,0,804,2,0,23,142,2,116,8,0,166,885,244,1,0,27,2,1,18,0,0,32,13
684,0,796,2,1,145,88,10,116,8,0,166,226,370,1,0,55,2,1,37,2,25,0,5
199,1,344,2,1,25,60,4,116,8,0,166,392,270,1,1,110,2,1,47,0,0,0,23
645,0,759,4,1,97,118,5,122,8,1,24,1640,449,2,0,134,2,1,79,3,0,0,21
1896,0,1907,2,0,23,142,2,116,8,0,166,445,161,1,0,24,2,1,18,0,0,0,13
1149,0,93,2,0,169,138,2,116,8,0,166,388,346,1,0,74,2,1,50,2,13,0,9
1958,0,153,2,0,23,142,2,116,8,0,166,1236,428,1,0,31,2,1,18,0,0,31,13
528,0,646,2,0,72,27,8,116,8,0,166,505,154,1,0,110,2,1,47,0,0,0,23
1335,0,1390,2,0,97,118,5,41,18,1,166,1655,476,1,0,108,2,1,68,3,6,0,10
1009,0,1095,2,0,97,118,5,12,1,7,166,895,74,1,0,110,2,1,47,0,0,0,23
1767,0,1789,2,0,63,67,4,116,8,0,166,686,440,1,0,73,1,2,48,2,1,0,5
1532,0,1572,2,0,97,118,5,110,6,1,86,107,8,1,0,6,2,1,4,2,1,0,4
444,0,43,2,1,33,119,4,116,8,0,166,249,270,1,1,110,2,1,47,0,0,0,23
1348,0,1402,2,0,97,118,5,121,10,1,166,654,326,1,0,130,2,1,77,3,12,38,10
1679,0,1703,2,1,125,105,10,116,8,0,166,452,409,1,0,79,2,1,49,0,21,30,8
868,0,963,2,0,23,142,2,116,8,0,166,110,34,1,0,30,2,1,18,0,0,0,13
1504,1,117,2,0,97,118,5,6,4,7,166,1726,135,1,0,71,2,1,47,0,0,23,23
841,0,938,2,0,23,142,2,116,8,0,166,997,63,1,0,26,2,1,18,0,0,0,13
383,0,516,2,0,97,118,5,16,18,1,166,133,289,1,0,115,2,1,28,0,19,10,19
1115,0,1189,2,1,139,111,3,116,8,0,166,186,258,1,0,71,2,1,47,0,0,0,23
360,0,495,2,0,23,142,2,116,8,0,166,938,225,1,0,33,2,1,18,0,0,0,13
1893,0,1904,2,0,23,142,2,116,8,0,166,574,419,1,0,28,2,1,18,0,0,0,13
1731,1,1754,2,0,23,142,2,116,8,0,166,693,303,1,0,32,2,1,18,0,0,32,13
1340,0,1394,2,0,97,118,5,80,18,1,166,73,326,1,0,120,2,1,69,0,17,64,7
1261,0,1326,2,0,23,142,2,116,8,0,166,719,303,1,0,26,2,1,18,0,0,32,13
1748,0,1771,2,0,163,52,10,116,8,0,166,1113,376,1,0,71,2,1,47,0,0,0,23
502,0,621,2,1,104,63,10,116,8,0,166,64,258,1,0,71,2,1,47,0,0,0,23
12,0,170,2,0,114,4,10,116,8,0,166,621,245,1,1,110,2,1,47,0,0,44,23
1280,0,1342,2,0,23,142,2,116,8,0,166,1320,147,1,0,26,2,1,18,0,0,0,13
729,0,7,2,0,23,142,2,116,8,0,166,1074,120,1,0,28,2,1,18,0,0,0,13
1523,0,1564,2,0,97,118,5,121,10,1,166,944,326,1,0,130,2,1,77,3,12,38,10
1013,0,1099,2,0,23,142,2,116,8,0,166,85,227,1,0,33,2,1,18,0,0,32,13
1539,0,1578,2,0,23,142,2,116,8,0,166,688,225,1,0,33,2,1,18,0,0,0,13
174,1,319,2,0,23,142,2,116,8,0,166,1495,34,1,0,26,2,1,18,0,0,31,13
251,0,393,2,0,23,142,2,116,8,0,166,569,63,1,0,29,2,1,18,0,0,0,13
986,0,1074,2,0,12,57,10,116,8,0,166,1411,139,1,0,117,2,1,70,0,23,0,7
333,0,468,2,0,113,134,10,116,8,0,166,1428,224,1,0,110,2,1,47,0,0,0,23
1716,0,1739,2,0,23,142,2,116,8,0,166,1599,54,1,0,32,2,1,18,0,0,0,13
371,0,506,2,0,23,142,2,116,8,0,166,82,1,1,0,32,2,1,18,0,0,32,13
1804,0,1822,2,0,98,124,4,116,8,0,166,597,359,1,1,87,2,1,56,0,6,0,17
1975,0,155,2,0,23,142,2,116,8,0,166,1300,54,1,0,33,2,1,18,0,0,0,13
1056,0,1139,2,0,60,120,4,116,8,0,166,725,283,1,0,105,2,1,66,0,1,0,23
1351,0,1405,2,0,60,120,4,116,8,0,166,27,235,1,0,99,2,1,66,0,1,0,23
471,0,594,1,0,119,70,5,116,8,0,66,1474,273,0,0,142,2,1,81,3,7,0,3
374,1,509,2,0,23,142,2,116,8,0,166,1010,313,1,0,26,2,1,18,0,0,31,13
512,0,631,2,0,60,120,4,116,8,0,166,795,22,1,0,105,2,1,66,0,1,0,23
1131,0,1205,2,0,23,142,2,116,8,0,166,1059,149,1,0,24,2,1,18,0,0,0,13
1779,0,1800,2,0,97,118,5,43,1,1,146,58,25,1,0,130,2,1,77,3,12,38,10
1573,0,1609,2,1,150,73,10,116,8,0,166,701,225,1,0,105,2,1,66,0,1,0,23
1676,0,1701,2,1,150,73,10,116,8,0,166,144,189,1,0,118,2,1,70,0,23,67,7
128,0,23,2,1,46,21,2,116,8,0,166,92,363,1,0,27,2,1,18,0,0,0,13
321,1,458,2,0,145,88,10,116,8,0,166,1231,258,1,0,29,2,1,18,0,0,31,13
1884,0,1896,2,0,23,142,2,116,8,0,166,1520,433,1,1,33,2,1,18,0,0,32,13
396,1,527,2,0,23,142,2,116,8,0,166,28,258,1,0,33,2,1,18,0,0,0,13
1126,1,1200,2,0,97,118,5,56,1,4,104,1744,449,1,2,29,2,1,18,0,0,0,13
618,0,733,2,0,97,118,5,63,13,1,166,624,79,1,1,123,2,1,74,3,6,33,10
1545,1,1584,2,0,23,142,2,116,8,0,166,883,369,1,0,31,2,1,18,0,0,0,13
1191,0,1259,2,0,23,142,2,116,8,0,166,1173,40,1,0,31,2,1,18,0,0,0,13
33,0,191,2,0,23,142,2,116,8,0,166,1199,419,1,0,24,2,1,18,0,0,0,13
1829,1,1846,2,0,106,67,4,116,8,0,166,1547,250,1,0,51,1,2,38,2,1,0,5
1493,0,1538,2,0,60,120,4,116,8,0,166,1006,151,1,0,105,2,1,66,0,1,0,23
74,0,228,2,0,23,142,2,116,8,0,166,1634,150,1,0,27,2,1,18,0,0,0,13
988,0,77,2,0,23,142,2,116,8,0,166,1450,490,1,0,29,2,1,18,0,0,0,13
1474,1,1520,2,0,23,142,2,116,8,0,166,233,120,1,0,27,2,1,18,0,0,0,13
1091,0,1167,4,1,97,118,5,98,8,1,83,570,229,2,0,134,2,1,79,3,0,18,21
616,0,731,2,1,150,73,10,116,8,0,166,575,20,1,0,30,2,1,18,0,0,0,13
1544,0,1583,2,0,23,142,2,116,8,0,166,198,419,1,0,31,2,1,18,0,0,0,13
395,0,526,2,0,23,142,2,116,8,0,166,1120,213,1,0,26,2,1,18,0,0,32,13
1887,0,1898,2,0,23,142,2,116,8,0,166,1577,458,1,0,31,2,1,18,0,0,0,13
352,0,487,2,0,23,142,2,116,8,0,166,1228,258,1,0,30,2,1,18,0,0,32,13
764,1,868,2,0,23,142,2,116,8,0,166,49,449,1,0,32,2,1,18,0,0,0,13
118,0,269,2,0,60,120,4,116,8,0,166,507,419,1,0,99,2,1,66,0,1,0,23
156,0,302,2,1,64,10,10,116,8,0,166,1608,413,1,0,71,2,1,47,0,0,0,23
1285,0,1346,2,1,64,10,10,116,8,0,166,273,258,1,0,105,2,1,66,0,1,30,23
1453,0,1503,4,1,97,118,5,98,8,1,134,45,229,2,0,134,2,1,79,3,0,0,21
1092,1,1168,2,0,23,142,2,116,8,0,166,1185,461,1,1,27,2,1,18,0,0,0,13
1917,0,1927,2,0,23,142,2,116,8,0,166,1590,112,1,0,24,2,1,18,0,0,0,13
1838,0,1855,2,0,60,120,4,116,8,0,166,1127,74,1,0,102,2,1,66,0,1,0,23
1430,0,1480,2,0,23,142,2,116,8,0,166,190,244,1,0,28,2,1,18,0,0,31,13
1702,0,1726,2,0,60,120,4,116,8,0,166,727,419,1,0,102,2,1,66,0,1,0,23
1734,0,1757,2,0,69,23,10,116,8,0,166,369,225,1,0,46,2,1,27,3,1,0,3
299,0,437,2,0,97,118,5,1,1,4,230,457,359,1,1,22,2,1,17,0,5,15,15
1374,0,1426,4,1,97,118,5,74,8,1,162,308,461,2,0,134,2,1,79,3,0,0,21
1609,0,1639,2,0,23,142,2,116,8,0,166,1393,225,1,0,33,2,1,18,0,0,0,13
269,0,411,2,0,97,118,5,12,1,7,166,952,358,1,0,42,2,1,31,2,1,0,0
1284,0,1345,2,1,96,44,10,116,8,0,166,1664,153,1,0,79,2,1,49,0,21,28,8
247,0,389,2,0,23,142,2,116,8,0,166,1533,449,1,0,24,2,1,18,0,0,0,13
500,0,619,2,1,97,118,5,11,1,1,3,849,357,1,0,110,2,1,47,0,0,0,23
1416,0,1466,2,0,23,142,2,116,8,0,166,208,75,1,0,27,2,1,18,0,0,0,13
393,1,524,2,0,97,118,5,80,18,1,166,1595,326,1,0,120,2,1,69,0,17,63,7
260,1,402,2,1,172,79,0,116,8,0,166,1324,255,1,0,110,2,1,47,0,0,0,23
422,0,549,1,0,97,118,5,57,8,0,155,925,209,0,0,3,2,1,1,3,27,0,1
1275,0,1338,2,0,1,1,8,116,8,0,166,1029,114,1,0,71,2,1,47,0,0,0,23
1571,0,1607,2,1,97,118,5,72,1,1,37,389,368,1,0,110,2,1,47,0,0,0,23
36,0,194,2,0,1,1,8,116,8,0,166,740,85,1,0,110,2,1,47,0,0,0,23
1378,0,1430,2,0,23,142,2,116,8,0,166,675,225,1,0,29,2,1,18,0,0,0,13
785,0,886,2,0,60,120,4,116,8,0,166,1197,100,1,0,102,2,1,66,0,1,0,23
1309,0,1365,4,1,97,118,5,65,8,5,40,987,461,2,2,134,2,1,79,3,0,0,21
1243,1,1309,2,0,63,67,4,116,8,0,166,614,475,1,0,52,1,2,38,2,1,31,5
1776,0,1797,2,0,97,118,5,121,10,1,166,767,339,1,0,130,2,1,77,3,12,38,10
1289,0,1350,2,0,23,142,2,116,8,0,166,318,258,1,0,31,2,1,18,0,0,32,13
826,0,924,2,0,23,142,2,116,8,0,166,858,258,1,0,26,2,1,18,0,0,0,13
925,0,1016,2,0,97,118,5,121,10,1,166,97,287,1,0,130,2,1,77,3,12,38,10
1967,0,1971,4,1,97,118,5,97,8,1,156,596,461,2,2,128,2,1,76,0,6,36,15
1630,1,1658,2,1,156,116,10,116,8,0,166,493,59,1,1,14,2,1,8,2,0,0,4
505,0,624,2,1,145,88,10,116,8,0,166,1293,151,1,0,55,2,1,37,2,25,0,5
590,0,706,2,0,163,52,10,116,8,0,166,739,229,1,0,110,2,1,47,0,0,0,23
1160,0,10,2,0,141,110,10,116,8,0,166,1569,225,1,0,41,2,1,29,0,16,25,21
1647,0,1674,2,0,97,118,5,12,1,7,166,44,425,1,1,71,2,1,47,0,0,48,23
172,1,27,2,1,145,88,10,116,8,0,166,317,154,1,0,55,2,1,37,2,25,32,5
717,0,57,2,0,12,57,10,116,8,0,166,429,63,1,0,37,2,1,24,3,1,39,3
794,0,893,2,0,63,67,4,116,8,0,166,1298,63,1,0,51,1,2,38,2,1,0,5
1228,0,1295,2,0,97,118,5,121,10,1,166,680,343,1,0,130,2,1,77,3,12,38,10
5,0,163,2,0,141,110,10,116,8,0,166,36,258,1,0,41,2,1,29,0,16,28,21
1271,0,1,2,0,23,142,2,116,8,0,166,489,114,1,0,30,2,1,18,0,0,32,13
332,0,467,2,1,6,40,10,116,8,0,166,1501,225,1,0,36,2,1,23,3,7,26,3
1060,0,1142,2,0,97,118,5,110,6,1,166,418,250,1,0,14,2,1,8,2,0,0,4
1809,0,1827,2,0,163,52,10,116,8,0,166,1163,258,1,0,110,2,1,47,0,0,0,23
1282,0,1344,2,0,97,118,5,110,6,1,226,1642,225,1,0,9,2,1,6,2,1,0,4
718,0,828,4,1,97,118,5,122,8,1,154,119,461,2,0,134,2,1,79,3,0,0,21
1506,0,1548,2,0,23,142,2,116,8,0,166,1605,154,1,0,26,2,1,18,0,0,0,13
911,1,1003,2,0,69,23,10,116,8,0,166,1135,392,1,0,28,2,1,18,0,0,0,13
1283,0,11,2,0,97,118,5,6,4,7,166,349,63,1,0,110,2,1,47,0,0,0,23
1405,0,111,2,0,23,142,2,116,8,0,166,867,123,1,1,27,2,1,18,0,0,32,13
1040,1,1124,2,0,66,13,10,116,8,0,166,470,55,1,0,41,2,1,29,0,16,26,21
1723,0,1746,2,0,98,124,4,116,8,0,166,424,10,1,0,35,2,1,22,2,10,30,17
902,0,996,2,0,23,142,2,116,8,0,166,1172,329,1,0,27,2,1,18,0,0,0,13
667,0,779,2,0,23,142,2,116,8,0,166,1328,151,1,0,27,2,1,18,0,0,0,13
865,0,960,2,1,150,73,10,116,8,0,166,1215,119,1,0,102,2,1,66,0,1,0,23
456,0,582,2,0,48,43,4,116,8,0,166,990,151,1,0,105,2,1,66,0,1,0,23
781,0,884,2,0,145,88,10,116,8,0,166,1309,54,1,0,60,2,1,42,2,1,0,4
242,0,384,2,0,23,142,2,116,8,0,166,1273,258,1,0,32,2,1,18,0,0,32,13
1681,0,1705,2,0,97,118,5,5,0,1,166,37,316,1,0,71,2,1,47,0,0,0,23
1595,0,1627,2,1,130,144,4,116,8,0,166,65,270,1,1,110,2,1,47,0,0,0,23
249,1,391,2,0,23,142,2,116,8,0,166,243,385,1,1,28,2,1,18,0,0,0,13
451,0,577,2,0,63,67,4,116,8,0,166,475,350,1,0,97,1,2,65,2,1,0,3
1507,0,1549,2,0,97,118,5,10,1,1,239,1582,147,1,2,32,2,1,18,0,0,32,13
969,1,1059,2,0,23,142,2,116,8,0,166,633,64,1,0,33,2,1,18,0,0,0,13
499,0,618,2,1,145,88,10,116,8,0,166,1155,258,1,0,32,2,1,18,0,0,32,13
1994,1,1995,2,0,63,67,4,116,8,0,166,1355,419,1,0,51,1,2,38,2,1,32,5
121,0,22,2,1,125,105,10,116,8,0,166,324,448,1,0,79,2,1,49,0,21,30,8
1047,0,1130,2,1,172,79,0,116,8,0,166,1714,151,1,0,71,2,1,47,0,0,0,23
1785,1,1805,2,0,23,142,2,116,8,0,166,1575,408,1,0,26,2,1,18,0,0,0,13
288,1,429,2,0,98,124,4,116,8,0,166,715,359,1,1,37,2,1,24,3,1,0,3
1111,0,1185,2,0,60,120,4,116,8,0,166,224,141,1,0,102,2,1,66,0,1,0,23
112,0,263,2,0,60,120,4,116,8,0,166,542,104,1,0,99,2,1,66,0,1,0,23
937,1,1028,2,0,23,142,2,116,8,0,166,1104,415,1,1,27,2,1,18,0,0,0,13
859,0,954,2,0,23,142,2,116,8,0,166,893,288,1,0,32,2,1,18,0,0,0,13
648,0,761,2,0,97,118,5,43,1,1,74,1374,90,1,0,130,2,1,77,3,12,38,10
1956,0,1962,2,0,163,52,10,116,8,0,166,1067,464,1,0,110,2,1,47,0,0,0,23
839,0,937,2,0,97,118,5,22,1,5,210,1150,358,1,1,71,2,1,47,0,0,44,23
1020,0,1106,2,0,23,142,2,116,8,0,166,772,370,1,0,29,2,1,18,0,0,0,13
539,0,657,2,0,23,142,2,116,8,0,166,852,151,1,0,30,2,1,18,0,0,0,13
1898,0,1909,2,0,23,142,2,116,8,0,166,985,1,1,0,28,2,1,18,0,0,0,13
1052,0,1135,2,0,60,120,4,116,8,0,166,169,63,1,0,99,2,1,66,0,1,0,23
1008,0,1094,2,1,145,88,10,116,8,0,166,492,213,1,0,50,2,1,37,2,25,32,5
1625,0,1653,2,0,97,118,5,110,6,1,10,336,8,1,0,6,2,1,4,2,1,44,4
1070,0,1151,4,1,97,118,5,66,8,1,56,561,159,3,0,134,2,1,79,3,0,0,21
466,0,590,2,1,96,44,10,116,8,0,166,940,420,1,0,80,2,1,49,0,21,28,8
1641,0,1669,2,1,139,111,3,116,8,0,166,881,346,1,0,71,2,1,47,0,0,0,23
1527,0,1568,2,0,97,118,5,81,1,7,166,777,358,1,0,111,2,1,71,3,1,0,3
169,0,315,2,0,23,142,2,116,8,0,166,1295,263,1,0,29,2,1,18,0,0,32,13
1273,1,1336,2,0,23,142,2,116,8,0,166,756,63,1,0,32,2,1,18,0,0,0,13
1399,1,1450,2,0,97,118,5,110,6,1,166,1234,151,1,0,113,2,1,71,3,1,0,3
589,0,705,2,0,97,118,5,22,1,5,148,272,328,1,2,81,2,1,54,0,20,46,8
1130,0,1204,2,0,23,142,2,116,8,0,166,1279,472,1,0,28,2,1,18,0,0,32,13
235,0,377,4,1,97,118,5,3,8,1,53,307,196,2,2,127,2,1,76,0,6,37,15
446,1,572,2,1,145,88,10,116,8,0,166,1153,34,1,0,55,2,1,37,2,25,32,5
70,0,19,2,1,148,66,10,116,8,0,166,1703,163,1,0,60,2,1,42,2,1,0,4
1287,0,1348,2,0,23,142,2,116,8,0,166,92,60,1,0,32,2,1,18,0,0,0,13
85,0,238,2,0,23,142,2,116,8,0,166,717,227,1,0,24,2,1,18,0,0,31,13
1643,0,1671,2,0,23,142,2,116,8,0,166,1429,258,1,0,26,2,1,18,0,0,0,13
1325,0,1380,2,0,106,67,4,116,8,0,166,1452,120,1,0,51,1,2,38,2,1,0,5
1689,1,1713,2,0,97,118,5,43,1,1,166,1536,169,1,0,13,2,1,7,2,1,0,4
1576,0,1612,2,0,56,103,10,116,8,0,166,1221,298,1,0,82,2,1,55,0,21,28,8
1505,1,1547,2,0,23,142,2,116,8,0,166,1533,64,1,0,29,2,1,18,0,0,0,13
1620,0,1648,2,0,23,142,2,116,8,0,166,714,47,1,0,33,2,1,18,0,0,31,13
1137,0,1211,2,0,163,52,10,116,8,0,166,879,229,1,0,110,2,1,47,0,0,0,23
68,1,223,2,0,7,55,10,116,8,0,166,0,63,1,0,24,2,1,18,0,0,0,13
1973,0,1977,1,0,95,118,5,116,8,0,186,270,396,0,0,124,1,1,75,3,9,68,22
619,0,734,2,0,23,142,2,116,8,0,166,1402,370,1,0,26,2,1,18,0,0,0,13
381,0,37,2,0,23,142,2,116,8,0,166,1379,447,1,0,33,2,1,18,0,0,0,13
1074,0,1155,2,0,113,134,10,116,8,0,166,1049,419,1,0,71,2,1,47,0,0,0,23
1296,0,1355,2,0,41,100,4,116,8,0,166,956,314,1,0,115,2,1,28,0,19,10,19
1582,1,1618,2,0,17,108,10,116,8,0,166,1646,229,1,0,71,2,1,47,0,0,0,23
1728,0,1751,2,0,97,118,5,99,15,4,52,643,59,1,1,130,2,1,77,3,12,38,10
1238,1,1304,2,1,16,5,10,116,8,0,166,1195,419,1,0,83,2,1,23,3,7,25,3
75,0,229,2,0,63,67,4,116,8,0,166,76,238,1,0,52,1,2,38,2,1,0,5
458,0,584,2,0,23,142,2,116,8,0,166,361,8,1,0,33,2,1,18,0,0,0,13
1127,0,1201,2,0,23,142,2,116,8,0,166,1392,43,1,0,28,2,1,18,0,0,32,13
938,0,1029,2,0,97,118,5,121,10,1,166,1165,241,1,0,108,2,1,68,3,6,0,10
617,0,732,2,0,97,118,5,43,1,1,166,1405,449,1,0,11,2,1,6,2,1,0,4
364,0,499,2,1,46,21,2,116,8,0,166,633,258,1,0,32,2,1,18,0,0,0,13
533,0,651,2,0,97,118,5,115,1,1,238,1095,154,1,0,71,2,1,47,0,0,44,23
1798,1,1816,2,0,23,142,2,116,8,0,166,55,47,1,0,33,2,1,18,0,0,32,13
1765,0,1787,2,1,145,88,10,116,8,0,166,766,276,1,0,50,2,1,37,2,25,0,5
83,0,236,2,0,23,142,2,116,8,0,166,314,467,1,0,27,2,1,18,0,0,31,13
796,0,895,2,0,23,142,2,116,8,0,166,563,71,1,0,28,2,1,18,0,0,0,13
1095,0,1171,4,1,97,118,5,102,8,1,233,52,229,2,0,19,2,1,13,2,1,0,0
723,0,832,2,0,145,88,10,116,8,0,166,578,419,1,0,60,2,1,42,2,1,0,4
1635,0,1663,2,1,47,21,10,116,8,0,166,377,240,1,0,33,2,1,18,0,0,32,13
557,0,674,2,0,93,49,10,116,8,0,166,1691,383,1,0,37,2,1,24,3,1,51,3
1432,0,1482,2,0,23,142,2,116,8,0,166,1151,370,1,0,32,2,1,18,0,0,0,13
965,0,1055,2,0,23,142,2,116,8,0,166,812,258,1,0,30,2,1,18,0,0,31,13
739,0,847,2,0,97,118,5,77,18,1,166,1360,469,1,0,120,2,1,69,0,17,63,7
1387,0,1439,2,0,23,142,2,116,8,0,166,1681,63,1,0,30,2,1,18,0,0,0,13
1379,0,1431,2,0,97,118,5,80,18,1,166,137,326,1,0,119,2,1,69,0,17,64,7
1145,0,1217,2,0,173,104,4,116,8,0,166,1685,263,1,0,99,2,1,66,0,1,0,23
1818,0,1836,2,0,23,142,2,116,8,0,166,1390,303,1,0,29,2,1,18,0,0,0,13
389,0,520,2,0,23,142,2,116,8,0,166,116,147,1,0,29,2,1,18,0,0,32,13
20,0,178,2,0,60,120,4,116,8,0,166,967,100,1,0,99,2,1,66,0,1,0,23
1606,0,1636,2,1,46,21,2,116,8,0,166,1737,226,1,0,27,2,1,18,0,0,0,13
701,0,812,2,0,97,118,5,110,6,1,198,1212,229,1,0,112,2,1,71,3,1,0,3
629,0,743,2,0,136,109,10,116,8,0,166,1651,258,1,0,71,2,1,47,0,0,0,23
26,0,184,2,1,150,73,10,116,8,0,166,1376,200,1,0,120,2,1,69,0,17,64,7
823,1,921,2,1,150,73,10,116,8,0,166,947,444,1,0,103,0,0,66,0,1,0,23
90,0,243,2,0,23,142,2,116,8,0,166,540,370,1,0,28,2,1,18,0,0,0,13
1446,0,1496,2,0,23,142,2,116,8,0,166,1629,368,1,0,31,2,1,18,0,0,0,13
712,0,823,2,0,23,142,2,116,8,0,166,1391,60,1,0,30,2,1,18,0,0,0,13
437,0,564,2,0,97,118,5,121,10,1,166,1540,398,1,0,130,2,1,77,3,12,38,10
1552,1,1590,2,0,146,62,10,116,8,0,166,338,250,1,0,71,2,1,47,0,0,0,23
207,0,351,2,0,97,118,5,22,1,5,168,1230,342,1,1,130,2,1,77,3,12,38,10
1977,0,156,2,0,56,103,10,116,8,0,166,498,169,1,0,109,2,1,55,0,21,0,8
144,0,291,2,0,1,1,8,116,8,0,166,824,458,1,0,71,2,1,47,0,0,0,23
1554,1,1591,2,1,145,88,10,116,8,0,166,981,119,1,0,55,2,1,37,2,25,0,5
117,0,268,2,0,69,23,10,116,8,0,166,196,419,1,0,40,2,1,27,3,1,0,3
1519,0,118,2,0,97,118,5,23,18,1,166,166,469,1,0,130,2,1,77,3,12,38,10
669,0,781,2,0,60,120,4,116,8,0,166,1032,4,1,0,102,2,1,66,0,1,0,23
4,0,162,2,1,172,79,0,116,8,0,166,1046,226,1,0,71,2,1,47,0,0,0,23
1508,0,1550,2,1,105,72,3,116,8,0,166,687,192,1,1,110,2,1,47,0,0,0,23
1561,0,1598,2,0,23,142,2,116,8,0,166,1670,288,1,0,27,2,1,18,0,0,32,13
30,0,188,2,0,97,118,5,56,1,4,105,966,244,1,2,33,2,1,18,0,0,0,13
803,0,902,2,0,60,120,4,116,8,0,166,459,7,1,0,99,2,1,66,0,1,0,23
305,1,443,2,1,150,73,10,116,8,0,166,232,487,1,0,111,2,1,71,3,1,0,3
1269,0,1334,2,0,23,142,2,116,8,0,166,1371,303,1,0,29,2,1,18,0,0,32,13
1322,1,1378,2,0,23,142,2,116,8,0,166,965,406,1,0,33,2,1,18,0,0,0,13
1883,0,1895,2,0,23,142,2,116,8,0,166,92,136,1,0,28,2,1,18,0,0,0,13
1733,0,1756,2,0,97,118,5,0,1,5,229,67,425,1,1,71,2,1,47,0,0,0,23
1023,0,1108,2,0,23,142,2,116,8,0,166,1044,226,1,0,24,2,1,18,0,0,0,13
